gene_id	rf_importance
ENSG00000240854.1	0.056504260214150635
ENSG00000219928.2	0.04068449024339116
ENSG00000229237.2	0.04060113743620386
ENSG00000224126.2	0.039169173794315205
ENSG00000213790.2	0.03740876607471625
ENSG00000234743.1	0.03726345905374566
ENSG00000235776.2	0.03285653558003813
ENSG00000206228.4	0.03244393669324274
ENSG00000062038.13	0.030659494157904834
ENSG00000279473.1	0.026998224307031946
ENSG00000147576.15	0.025134471339673857
ENSG00000214199.3	0.02385106875315715
ENSG00000204253.4	0.0236606561170624
ENSG00000249264.1	0.023569972692897227
ENSG00000111110.11	0.023096391941073904
ENSG00000065325.12	0.022551608702410617
ENSG00000230910.2	0.022265349492058818
ENSG00000238249.2	0.02220451085184846
ENSG00000167767.13	0.02007196547871029
ENSG00000216866.5	0.020053154947233386
ENSG00000137673.8	0.019727108824716757
ENSG00000175832.12	0.019422808635358665
ENSG00000235734.4	0.016110666108162988
ENSG00000105464.3	0.015999333295867304
ENSG00000149451.17	0.015975171594666087
ENSG00000238042.5	0.012967803058911159
ENSG00000171017.10	0.012691171830771439
ENSG00000265688.1	0.012308131454092939
ENSG00000280061.1	0.012088855058016122
ENSG00000279312.1	0.010049612453880339
ENSG00000078114.18	0.010031497804511664
ENSG00000139515.5	0.00974937789922152
ENSG00000170373.8	0.00966090264411828
ENSG00000122778.9	0.009546552014413814
ENSG00000235033.7	0.009363514190533056
ENSG00000163347.5	0.0068795137271164064
ENSG00000254142.2	0.006853362615879663
ENSG00000164283.12	0.006610283852927454
ENSG00000244538.1	0.006415819659675242
ENSG00000228566.1	0.006318817736351704
ENSG00000241431.1	0.0062888159974886755
ENSG00000167549.18	0.006126943131369258
ENSG00000128482.15	0.006096876855082737
ENSG00000214787.8	0.006081411059775285
ENSG00000166473.16	0.006074234474896682
ENSG00000166405.14	0.006072027307910765
ENSG00000088002.11	0.005976081752818863
ENSG00000160801.13	0.005899587153322952
ENSG00000196616.12	0.005740804213969365
ENSG00000101255.10	0.00370577486724325
ENSG00000165072.9	0.003516921227063014
ENSG00000247844.1	0.0034220895218892763
ENSG00000111846.15	0.0034020012129436696
ENSG00000120729.9	0.0033732688923540275
ENSG00000164379.5	0.0033312722733238364
ENSG00000268942.2	0.0033171870466209984
ENSG00000153902.13	0.0032243557740983062
ENSG00000259479.6	0.003196447845647848
ENSG00000213235.3	0.0031730832495319426
ENSG00000163239.12	0.003132195918446547
ENSG00000108381.10	0.0031132537358855967
ENSG00000243696.4	0.003105146639417521
ENSG00000168309.16	0.0030887858068701004
ENSG00000172005.10	0.00307416873235008
ENSG00000170166.5	0.0030722858910542123
ENSG00000113594.9	0.0030538941427309552
ENSG00000240219.1	0.0030267527539153184
ENSG00000030304.12	0.0030178373659828076
ENSG00000154258.16	0.0030035322963180427
ENSG00000141338.13	0.002963354090847027
ENSG00000154263.17	0.002954431402075503
ENSG00000139200.13	0.0029311663834930574
ENSG00000147724.11	0.0029178273730702934
ENSG00000198176.12	0.002902547337718306
ENSG00000233532.5	0.0028829246660460163
ENSG00000173320.9	0.002875844060598983
ENSG00000071991.8	0.0028681470454777914
ENSG00000123560.13	0.0028033381192697025
ENSG00000227954.6	0.0026247789686639146
ENSG00000060718.18	0.0009282081649767302
ENSG00000198759.11	0.000829533291755877
ENSG00000159263.15	0.0005158831023568308
ENSG00000106278.11	0.0005131308671600223
ENSG00000276122.1	0.000494668250841986
ENSG00000088992.17	0.00046923981744798326
ENSG00000280073.1	0.00046316245629651255
ENSG00000213886.3	0.00038207729363337053
ENSG00000214021.15	0.0003622762379611384
ENSG00000078900.14	0.00034430717107246297
ENSG00000015413.9	0.00034322830463191946
ENSG00000206075.13	0.00034192937215885217
ENSG00000165490.12	0.0003386800102055343
ENSG00000224413.1	0.00033786752698891783
ENSG00000122641.9	0.000336331459576318
ENSG00000137699.16	0.00033025791269118313
ENSG00000070748.17	0.0003262084397823411
ENSG00000230316.6	0.0003208614788839653
ENSG00000103355.12	0.00031303345985279755
ENSG00000245694.8	0.0003126856295329115
ENSG00000168505.6	0.00031099551042240915
ENSG00000170454.5	0.0003109436191364773
ENSG00000077080.9	0.0002956247883713781
ENSG00000185269.11	0.00029077200983027696
ENSG00000103888.15	0.00028528647283283624
ENSG00000214548.14	0.00028405599180607685
ENSG00000143171.12	0.00027455182717622936
ENSG00000231172.2	0.00027439658259067817
ENSG00000165816.12	0.0002705426263147667
ENSG00000180730.4	0.0002651464102774512
ENSG00000189433.5	0.00026370587783999995
ENSG00000091592.15	0.0002457394912389161
ENSG00000118432.12	0.00024178827645824884
ENSG00000182983.14	0.00023533313634276155
ENSG00000267361.1	0.00023254291656607602
ENSG00000215199.3	0.00022725832941530502
ENSG00000183734.4	0.0002087246345270654
ENSG00000260328.1	0.0002058525751623811
ENSG00000187922.13	0.0001984404476642116
ENSG00000229859.8	0.00019804188050263942
ENSG00000271723.5	0.00019661774002303672
ENSG00000233639.5	0.00019505573371685647
ENSG00000266964.5	0.00019432426173291825
ENSG00000281406.1	0.00018320394092412987
ENSG00000164651.16	0.00018233684993472187
ENSG00000137868.18	0.0001803520777509398
ENSG00000173557.14	0.00017897247881256613
ENSG00000111404.6	0.0001778229856344649
ENSG00000173811.10	0.00017689432671771091
ENSG00000120149.8	0.00017143935880373502
ENSG00000108244.16	0.00016070171956640054
ENSG00000169248.12	0.000160289217847299
ENSG00000163736.3	0.00015739881568587217
ENSG00000175206.10	0.0001568650804790917
ENSG00000172031.6	0.00015502568364960827
ENSG00000152785.6	0.00015482310193012914
ENSG00000184465.15	0.00015442560784429093
ENSG00000212993.4	0.0001374614007923472
ENSG00000010282.14	0.00013714584614363032
ENSG00000259264.5	0.00013671422248354918
ENSG00000163032.11	0.00013237927234109592
ENSG00000150627.15	0.00011831338038438862
ENSG00000258819.1	0.0001181782209520908
ENSG00000176533.12	0.00011813104786123005
ENSG00000143520.6	0.00011731822633669416
ENSG00000099953.9	0.0001165674115001069
ENSG00000259660.2	0.00011608260251103597
ENSG00000198610.10	0.00011584517991351792
ENSG00000261959.1	0.00011519605341782829
ENSG00000279806.1	0.00011506738511520789
ENSG00000179546.4	0.00011449028759152591
ENSG00000213539.4	0.00011435195018956473
ENSG00000228742.9	0.00011389977507429331
ENSG00000228071.4	0.00010052356659672823
ENSG00000011201.10	9.220493602992001e-05
ENSG00000146090.15	9.178837920066953e-05
ENSG00000158055.15	9.178837920066898e-05
ENSG00000236452.1	9.166576989575937e-05
ENSG00000204542.2	9.161261740332918e-05
ENSG00000138028.14	9.116496365232468e-05
ENSG00000229970.3	9.090115091235962e-05
ENSG00000204071.9	9.075519582345135e-05
ENSG00000102683.7	8.578475280246912e-05
ENSG00000130595.16	8.539195414728425e-05
ENSG00000142973.12	8.022906531048318e-05
ENSG00000234617.1	8.021241014505819e-05
ENSG00000186847.5	8.008430850240895e-05
ENSG00000105989.8	7.970134965790899e-05
ENSG00000221932.6	7.910480379133629e-05
ENSG00000100604.12	7.887231610872283e-05
ENSG00000229183.8	7.884834016775783e-05
ENSG00000233542.1	7.879158353359964e-05
ENSG00000254855.1	7.842928497658168e-05
ENSG00000108018.15	7.842256414115011e-05
ENSG00000171303.6	7.826129308156703e-05
ENSG00000147588.6	7.809997391209536e-05
ENSG00000236347.1	7.06252360958085e-05
ENSG00000257191.1	6.995857424514241e-05
ENSG00000114656.10	6.928124895224667e-05
ENSG00000225558.1	6.898985572884851e-05
ENSG00000280409.1	6.881235495173377e-05
ENSG00000128610.11	6.854922689637945e-05
ENSG00000228053.1	6.849709038083695e-05
ENSG00000101441.4	6.846650203083325e-05
ENSG00000127423.10	6.839823140104662e-05
ENSG00000175065.11	6.794705173016292e-05
ENSG00000130653.15	6.76113322526913e-05
ENSG00000148734.7	6.744968009399175e-05
ENSG00000115507.9	6.304621981426394e-05
ENSG00000122375.11	4.6647136877679624e-05
ENSG00000236090.2	4.642116068216631e-05
ENSG00000101115.12	4.6284386022635365e-05
ENSG00000213376.4	4.621841353803318e-05
ENSG00000220157.4	4.602089810347319e-05
ENSG00000115665.8	4.597701149425218e-05
ENSG00000197085.11	4.586930665520888e-05
ENSG00000234645.3	4.583650147155366e-05
ENSG00000186007.9	4.5559094685278114e-05
ENSG00000112077.15	4.0746403672582766e-05
ENSG00000187166.1	4.043461448830742e-05
ENSG00000171714.10	4.028776732072068e-05
ENSG00000237125.8	4.014375944965188e-05
